nm,san miguel county,0
nm,santa fe county,0
nm,taos county,0
nv,clark county,0
nv,nye county,0
nv,washoe county,0
ny,bronx county,0
ny,chemung county,0
ny,erie county,0
ny,kings county,0
ny,new york county,0
ny,oneida county,0
ny,ontario county,0
ny,queens county,0
ny,richmond county,0
ny,schenectady county,0
ny,westchester county,0
oh,allen county,0
oh,ashtabula county,1
oh,butler county,0
oh,clark county,0
oh,clermont county,0
oh,cuyahoga county,0
oh,delaware county,0
oh,fairfield county,0
oh,franklin county,0
oh,greene county,0
oh,hardin county,0
oh,jefferson county,0
oh,lucas county,0
oh,medina county,1
oh,montgomery county,0
oh,perry county,0
oh,portage county,0
oh,putnam county,0
oh,seneca county,0
oh,stark county,1
oh,summit county,1
oh,trumbull county,0
ok,adair county,0
ok,caddo county,0
ok,canadian county,0.008706691
ok,choctaw county,0
ok,cleveland county,0.017795566
ok,logan county,0
ok,mcclain county,0
ok,mccurtain county,0
ok,oklahoma county,0.973497742
ok,osage county,0
ok,ottawa county,0
ok,pittsburg county,0
ok,pottawatomie county,0
ok,rogers county,0
ok,seminole county,0
ok,sequoyah county,0
ok,tulsa county,0
ok,wagoner county,0
or,clackamas county,0
or,josephine county,1
or,klamath county,0
or,lane county,0
or,multnomah county,0
or,polk county,0
or,washington county,0
pa,allegheny county,0
pa,berks county,0
pa,dauphin county,0
pa,delaware county,0
pa,erie county,0
pa,fayette county,0
pa,lackawanna county,0
pa,lancaster county,0
pa,lehigh county,0
pa,mercer county,0
pa,mifflin county,0
pa,montgomery county,1
pa,northampton county,0
pa,philadelphia county,1
pa,warren county,0
pa,washington county,0
pa,york county,0
ri,providence county,0
sc,anderson county,0
sc,berkeley county,0
sc,charleston county,0
sc,dillon county,0
sc,dorchester county,0
sc,greenville county,0
sc,horry county,0
sc,jasper county,0
sc,laurens county,0
sc,lexington county,1
sc,york county,0
sd,pennington county,0
sd,shannon county,0
tn,anderson county,0
tn,bradley county,0
tn,carter county,0
tn,cocke county,0
tn,crockett county,0
tn,davidson county,0
tn,fayette county,0
tn,franklin county,0
tn,grundy county,0
tn,hamilton county,0
tn,henderson county,1
tn,hickman county,0
tn,knox county,0
tn,lewis county,0
tn,marion county,0
tn,marshall county,0
tn,maury county,0
tn,montgomery county,0
tn,overton county,0
tn,scott county,0
tn,shelby county,0
tn,sullivan county,0
tn,warren county,0
tn,washington county,0
tn,weakley county,0
tn,williamson county,0
tx,angelina county,0
tx,aransas county,0
tx,bell county,0
tx,bexar county,0.001924448
tx,brazoria county,0
tx,cameron county,0
tx,carson county,0
tx,collin county,0.001728041
tx,comal county,0.000844547
tx,dallas county,2.997719351
tx,denton county,0.000552608
tx,eastland county,0
tx,el paso county,0
tx,ellis county,0
tx,fannin county,0
tx,foard county,0
tx,fort bend county,0
tx,galveston county,0
tx,gonzales county,0
tx,grayson county,0
tx,guadalupe county,0.997231005
tx,harris county,0
tx,hays county,0
tx,hidalgo county,0
tx,hutchinson county,0
tx,jones county,0
tx,kaufman county,0
tx,kleberg county,0
tx,lamb county,0
tx,matagorda county,0
tx,mclennan county,0
tx,medina county,0
tx,montgomery county,0
tx,moore county,0
tx,nueces county,1
tx,parker county,0
tx,pecos county,0
tx,potter county,0
tx,randall county,0
tx,rockwall county,0
tx,san patricio county,0
tx,tarrant county,0
tx,taylor county,0
tx,travis county,0
tx,upshur county,0
tx,waller county,0
tx,webb county,0
tx,wichita county,0
tx,williamson county,0
tx,wise county,0
ut,davis county,0
ut,salt lake county,0
ut,tooele county,0
ut,weber county,0
va,alexandria city,0
va,arlington county,0
va,caroline county,0
va,charlottesville city,0
va,chesterfield county,0
va,culpeper county,0
va,fairfax city,0.652030545
va,fairfax county,0.347969455
va,giles county,0
va,grayson county,0
va,hampton city,0
va,henry county,0
va,lexington city,0
va,lynchburg city,0
va,newport news city,0
va,norfolk city,0
va,prince william county,0
va,pulaski county,0
va,rappahannock county,0
va,richmond city,0
va,roanoke city,0
va,warren county,0
va,washington county,0
vt,rutland county,0
wa,benton county,0
wa,chelan county,0
wa,clark county,0
wa,cowlitz county,0
wa,island county,0
wa,king county,0
wa,kitsap county,0
wa,pierce county,0
wa,snohomish county,0
wa,spokane county,0
wa,thurston county,0
wa,whatcom county,0
wa,yakima county,0
wi,ashland county,0
wi,calumet county,0
wi,chippewa county,0
wi,columbia county,0
wi,eau claire county,0
wi,forest county,1
wi,grant county,0
wi,jackson county,0
wi,la crosse county,0
wi,lincoln county,0
wi,marathon county,0
wi,marinette county,0
wi,milwaukee county,0
wi,outagamie county,0
wi,walworth county,0
wi,washington county,0
wi,waukesha county,0
wi,winnebago county,1
wv,berkeley county,0
wv,braxton county,0
wv,harrison county,0
wv,kanawha county,0
wv,marion county,0
wv,mercer county,0
wv,pendleton county,0
wv,randolph county,0
wv,taylor county,0
wy,laramie county,0
