ny,queens county,0
ny,richmond county,0
ny,suffolk county,0
ny,tompkins county,0
ny,westchester county,0
oh,ashtabula county,0
oh,clark county,0
oh,cuyahoga county,0
oh,defiance county,0
oh,delaware county,0
oh,fairfield county,0
oh,franklin county,0
oh,hamilton county,0
oh,lorain county,0
oh,mahoning county,3.60E-06
oh,medina county,0
oh,montgomery county,0
oh,pickaway county,0
oh,putnam county,0
oh,richland county,0
oh,stark county,0.999996402
oh,summit county,0
oh,trumbull county,0
oh,tuscarawas county,0
oh,van wert county,0
ok,canadian county,0
ok,cherokee county,0
ok,cleveland county,0
ok,comanche county,0
ok,creek county,0
ok,delaware county,0
ok,grady county,0
ok,kay county,0
ok,le flore county,0
ok,mayes county,0
ok,muskogee county,0
ok,oklahoma county,1
ok,okmulgee county,0
ok,osage county,0
ok,pittsburg county,0
ok,pontotoc county,0
ok,pottawatomie county,0
ok,rogers county,0
ok,sequoyah county,0
ok,tulsa county,0
ok,wagoner county,0
ok,washington county,1
ok,washita county,0
or,clackamas county,0
or,jackson county,0
or,lane county,1
or,malheur county,0
or,marion county,0
or,multnomah county,0
or,polk county,0
or,wasco county,0
or,washington county,0
pa,adams county,0
pa,allegheny county,0
pa,beaver county,0
pa,carbon county,0
pa,centre county,0
pa,huntingdon county,0
pa,lehigh county,0
pa,monroe county,0
pa,tioga county,0
pa,westmoreland county,0
sc,anderson county,0
sc,beaufort county,0
sc,berkeley county,0
sc,chester county,0
sc,chesterfield county,0
sc,colleton county,0
sc,darlington county,0
sc,georgetown county,0
sc,greenville county,0
sc,horry county,0
sc,laurens county,0
sc,lexington county,0
sc,orangeburg county,0
sc,pickens county,0
sc,spartanburg county,0
sc,union county,0
sc,williamsburg county,0
sd,aurora county,0
sd,pennington county,0
sd,todd county,0
tn,anderson county,0
tn,bradley county,0
tn,campbell county,0
tn,carter county,0
tn,cheatham county,0
tn,claiborne county,0
tn,dyer county,0
tn,fayette county,0
tn,greene county,0
tn,hamblen county,0
tn,hamilton county,0
tn,hawkins county,0
tn,jefferson county,0
tn,knox county,1
tn,montgomery county,0
tn,rutherford county,0
tn,sevier county,0
tn,shelby county,0
tn,smith county,0
tn,sullivan county,0
tx,anderson county,0
tx,aransas county,0
tx,atascosa county,0
tx,bell county,1
tx,bexar county,0
tx,bowie county,0
tx,brazoria county,0
tx,burnet county,0
tx,caldwell county,0
tx,cameron county,0
tx,chambers county,0
tx,cochran county,0
tx,collin county,0
tx,comal county,0
tx,dallam county,0
tx,dallas county,1
tx,denton county,0.000118384
tx,ector county,0
tx,el paso county,0
tx,ellis county,0
tx,fort bend county,0.000334034
tx,freestone county,1
tx,gaines county,0
tx,galveston county,0.99963119
tx,gregg county,0.999440124
tx,guadalupe county,0
tx,hale county,0
tx,hardeman county,0
tx,hardin county,0
tx,harris county,1.000030759
tx,harrison county,0.000559876
tx,hartley county,0
tx,hays county,0
tx,hidalgo county,0
tx,hopkins county,0
tx,jefferson county,0
tx,kaufman county,0
tx,kendall county,1
tx,kerr county,0
tx,kinney county,0
tx,kleberg county,0
tx,martin county,0
tx,mclennan county,0
tx,medina county,0
tx,midland county,0
tx,montgomery county,4.02E-06
tx,nacogdoches county,0
tx,nolan county,0
tx,nueces county,0
tx,parker county,0
tx,potter county,0
tx,randall county,0
tx,rockwall county,0
tx,san patricio county,0
tx,scurry county,1
tx,tarrant county,1.999881616
tx,travis county,0
tx,walker county,0
tx,waller county,0
tx,ward county,0
tx,williamson county,0
tx,winkler county,0
tx,wise county,0
ut,carbon county,0
ut,davis county,0
ut,emery county,0
ut,iron county,0
ut,salt lake county,1
ut,weber county,0
va,cumberland county,0
va,newport news city,0
va,prince edward county,0
va,richmond city,0
va,roanoke city,0
va,rockingham county,0
va,scott county,0
va,virginia beach city,0
va,wythe county,0
vt,orange county,0
vt,rutland county,0
vt,washington county,0
wa,clark county,0
wa,cowlitz county,0
wa,franklin county,0
wa,grays harbor county,0
wa,king county,1.986179694
wa,kitsap county,0
wa,kittitas county,0
wa,lewis county,0
wa,pierce county,0.013820306
wa,snohomish county,0
wa,spokane county,1
wa,yakima county,0
wi,ashland county,0
wi,bayfield county,0
wi,calumet county,0
wi,clark county,0
wi,dane county,0
wi,eau claire county,1
wi,kewaunee county,0
wi,manitowoc county,0
wi,milwaukee county,0
wi,monroe county,0
wi,outagamie county,0
wi,racine county,0
wi,rock county,0
wi,washington county,0
wi,waukesha county,0
wi,winnebago county,0
wi,wood county,0
wv,cabell county,0
wv,fayette county,0.677590361
wv,harrison county,0
wv,kanawha county,0.322409639
wv,mcdowell county,0
wv,monongalia county,0
wv,nicholas county,0
wv,pocahontas county,0
wv,putnam county,0
wv,roane county,0
wv,wayne county,0
wy,fremont county,0
